component,scope,scope_id,ss_wn,ms_wn,wn_ratio_ms_over_ss,ss_wb,ms_wb,wb_ratio_ms_over_ss,ss_d,ms_d,d_ratio_ms_over_ss,log_scale_cancellation_gap,numerator_delta,denominator_delta,status,evidence_class
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|75819144781d043ebbeb8c2d3fbfa9139c47542df53315ab71a80a7addb49109,0.725499977009769,0.725499977009769,1.0,2.2788999958712846,2.2788999958712846,1.0,0.31835533736634675,0.31835533736634675,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7583af7a3fd0bfbef70db28fd30d8a1112bd000451f8c0ebdcd0eabb3acf22a1,0.0,0.0,,1.2559093291582843,1.2559093291582843,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|788bb18808dd1be8d0fa3d7caafb9ed17441fce457a419d2bbaf861831d83a81,0.0,0.0,,0.4318096467010415,0.4318096467010415,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7a0ba19f2cf324db5922acc61291c51f82b574717f73f269f12eae7bcc99ab35,0.005409366248462124,0.005409366248462124,1.0,1.1178031249898057,1.1178031249898057,1.0,0.004839283526346785,0.004839283526346785,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7a40ff07646995058d8981271562dfa4f2cc77b96f79dba59c7ae90f96586134,0.0,0.0,,1.0855869262430022,1.0855869262430022,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7a536ab09e10cdf42c9afdd1f0f02ad4a5141ab50a8f50eb0b247ee08a4c67c0,0.0,0.0,,0.41441823479941076,0.41441823479941076,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7b060c06cca73ad49fc21e32e1688bcbe34e5745a78029b452cbacf697a204be,0.1382832704270438,0.1382832704270438,1.0,1.0119043621185213,1.0119043621185213,1.0,0.13665646241264756,0.13665646241264756,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7be8c21ecd7eaebf293b54b94f1920e19f00da5d0e416aaa8f7c69137970c399,0.0,0.0,,0.9406148877460447,0.9406148877460447,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7c009b8ab0dfadca9095462a890aab36eac46b48a3c131f7a908a8d37a21f707,0.0,0.0,,1.0471821634019478,1.0471821634019478,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7cb12f064a9c8069fd15f2a86fa0ddd017328ca5cc4b0fc515bbfbdd4c6e6858,0.0,0.0,,0.43214315266508474,0.43214315266508474,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7f5e5896e83ee81bc858adc8fff5befe2b2c76e1183ff21435261a6621560b2c,1.0398189091167005,1.0398189091167005,1.0,2.803868308522768,2.803868308522768,1.0,0.37085155032282324,0.37085155032282324,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7fcdfe3b32b571e4d4b1a4e7c1702d5dffaf41926d62628c6a434d692409d901,0.0,0.0,,1.2917668313453774,1.2917668313453774,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7fd6bba4cc2991027e04cc510555a1b3e651423143c79ecd367c197fbfdf8786,0.0,0.0,,1.357616572428571,1.357616572428571,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|7fd9257249644666dfcbc65ef0f9aa8090d87f1c93f77579cc137a1fc016a884,0.0,0.0,,1.0611157149745378,1.0611157149745378,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|81c7292472bf739bf28836ff17c69dda49199278b75cd9c66130df6be7c143fb,0.2656063834194874,0.2656063834194874,1.0,2.5381632554898745,2.5381632554898745,1.0,0.10464511407806368,0.10464511407806368,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8319212c9598ce2f7cd195e20de66435ffdb6ab6aeedf4d663d53cb3966ebc0a,0.0,0.0,,1.1244914879615346,1.1244914879615346,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|83c68f311cba3e93368aeeec1e81f7eebc2d9d8bfb68a0ba32cbc3fe731f6155,0.0,0.0,,1.1422408766692547,1.1422408766692547,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8573999ac09da70da8d1802997d1dd1b2879d7ff239af35fb1a185a39cc1f420,0.0,0.0,,1.2864450885513339,1.2864450885513339,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|86c895c14384dc9ce73736790948d3516d7de8be96dc834ec48d9a651e6b8e5e,0.0,0.0,,1.0353679397445394,1.0353679397445394,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|86f4c153dee170c8ee8f47b2eb988fa25bcda8c9a7b6fd68a3d7256dc3af0a1f,0.22391307778768077,0.03710849321837072,0.16572722587270133,1.5281752321265545,1.5281752321265545,1.0,0.1465231689929245,0.024282878323274387,0.16572722587270133,1.797412059822831,-0.18680458456931004,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|87172e4156e9f066a6ea7ab3304062c939784ea4bd0f5f1cf466bbc2d6008cc6,1.1807788296644763,1.1807788296644763,1.0,3.0453322620754943,3.0453322620754943,1.0,0.3877339902673663,0.3877339902673663,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8788043b5775de130eade6a54c5654805d8ed31cc68fcfa8928c3b7150abef48,0.0,0.0,,0.48002923931551866,0.48002923931551866,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|88fd5f86ca9cc426c28ce681d06ea15f58c6c7889170fcda146bde128f6121e4,0.3175707756065009,0.3175707756065009,1.0,1.8324073872199165,1.8324073872199165,1.0,0.17330795423626372,0.17330795423626372,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8a6dd2252f8c5f8f08c3ba5ae9cf89d97575348634ba471a1a84e7de612ac6f3,0.0,0.0,,1.221998818369118,1.221998818369118,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8af782533dccfef4a682f44ff365b7014ae448a56bd62c92877bbd37640adb31,1.7802068418507775,1.3355085899385681,0.7501985491473101,1.2046476912898874,1.2046476912898874,1.0,1.477782138896232,1.1086300165557619,0.7501985491473101,0.2874173752907522,-0.44469825191220935,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8d1e4918227588e163eea87a946c88983d6e03486114766be90d0602757fb4c2,0.0,0.0,,0.9220039790371961,0.9220039790371961,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8e3408f57249bc00fdafb475f758686e9ee7a95dad97ecf63f9b3a27f383de5d,0.0,0.0,,1.1851956734333464,1.1851956734333464,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8e40e60ae6de8d393e4f96f7c0cdfd3570298138a8d1d44c6db1dc858b71a31e,0.13821381934422367,0.13821381934422367,1.0,1.304292503448118,1.304292503448118,1.0,0.10596842271103454,0.10596842271103454,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8fbd2d8c6238dbc0e3f8ebbea9ee429eb1cbd0b7ebf5580cffb8e79372f4cf04,0.17293608649392134,0.17293608649392134,1.0,1.589200930880147,1.589200930880147,1.0,0.10881952252453324,0.10881952252453324,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9035657b1a9729d4b57919992bee8d9ea960c2a587c8d3877d9c920d8fa2a77c,0.5038002098242566,0.5038002098242566,1.0,1.587291258305872,1.587291258305872,1.0,0.31739619757117943,0.31739619757117943,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9239a350bed02b809dafe66125991e7de2c0c1c20b38f7689dc19527329619d6,0.0,0.0,,1.276643083759631,1.276643083759631,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9415b727187c332c72260d653b657bcbe590635140818a0978bae1e8dcd4568b,0.061806538627603616,0.061806538627603616,1.0,1.4445419041694727,1.4445419041694727,1.0,0.04278625524756845,0.04278625524756845,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|95873981d02cb2a4e333122aa57c7927c33fccc49c0b93590a6b549f6bec57f1,0.12187445741810156,0.12187445741810156,1.0,1.350867912349281,1.350867912349281,1.0,0.09021937400685674,0.09021937400685674,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|970bbd18dffee12c05308155c993436bfc58e77384e4967420f4e2e03156c88b,0.3810203846141271,0.3810203846141271,1.0,2.7919125496111947,2.7919125496111947,1.0,0.13647289370406263,0.13647289370406263,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|97c8122849aa3cb13b599389c011f78352d49decd5677988d0a2a6da7c39f700,0.1402361383156953,0.1402361383156953,1.0,1.2222211637290274,1.2222211637290274,1.0,0.11473875799027348,0.11473875799027348,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|97fbdfbd64658c72d9a31f61eea2acf4543cf9ba5532a2ed052d1358412ef553,2.2426014408055654,2.2426014408055654,1.0,1.0830915912639,1.0830915912639,1.0,2.0705556749716707,2.0705556749716707,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|98ef721075a1ebd7c92edcbcf7747aac6c3d77c4f9c29f15e5d83577ad6d7f6b,0.0,0.0,,1.0213463294256198,1.0213463294256198,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|99c13161db8958c19a30a96b96a6940cece539d1c84e808e21dfa37710ec6894,0.0,0.0,,1.0931208344149335,1.0931208344149335,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9a24c02f87d28fecb69b79ddff22c8eb176badf445e6b5b8234aa2a46b73c349,0.0,0.0,,1.2657082787792169,1.2657082787792169,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9aaa52aa8afb4f9adfe0d0e7ddb5e3e8101852fdd6ef0a635cf3875b473d16a7,0.0,0.0,,0.6039534696032456,0.6039534696032456,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9c004dbe18905f4181f1a701e81649fc67e98b969674994e8f64827f6fb4c765,0.0,0.0,,1.0903022751361238,1.0903022751361238,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9c5f7b50a01e8dafcf4be2d7df61fd0da86b2229fe32286852ed3ad88cce82f1,0.0,0.0,,0.9506523947874407,0.9506523947874407,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9f471cc2328d66ccf0ca43f62bf5e261a867f85eeac6edc5a472072ca388bff6,1.5416000264341962,1.5416000264341962,1.0,1.8096755217544425,1.8096755217544425,1.0,0.8518654354895884,0.8518654354895884,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9ff02fac76e3803bb8391cba4035dfa7a72d5220975092d818302f10f07c08e9,0.3063789903534728,0.3063789903534728,1.0,1.4857555291936428,1.4857555291936428,1.0,0.2062109037007942,0.2062109037007942,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a1c0a919ad122615714cbb9f6b50981061d4f68fe06b618c4cd2688f52f12391,0.751696435760913,0.542235611339954,0.7213491850484431,2.215635787520866,2.215635787520866,1.0,0.3392689538572611,0.24473138337717315,0.7213491850484431,0.3266319523498583,-0.20946082442095904,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a2187a6938903010b61ee85d06f597d4029728ee0de5541c03daf2ed126b189e,0.262623139099065,0.262623139099065,1.0,0.9097683026559443,0.9097683026559443,1.0,0.28867035522382195,0.28867035522382195,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a2bcc80ca3b9ebb8f54401e7b09de472e9adbce971c85048bd40ce15be44ea6a,0.0,0.0,,1.3369446994044567,1.3369446994044567,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a3f750d8c1551c6ecf78f876fab114a3481105b16656dddc657ee8cfb50fd48b,1.9517844342171777,1.9517844342171777,1.0,5.699053558118262,5.699053558118262,1.0,0.34247518720663267,0.34247518720663267,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a594f1a43c118c7761d223f6f34e42847c31c67fc6b06838b968dcc65b6c3356,0.0,0.0,,1.137042983363164,1.137042983363164,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a7458b96c9ce1c60bf3ea9d352424b7dd251e22480db263be2c5716c65dc6939,1.5986822788817947,1.5986822788817947,1.0,4.430379002518731,4.430379002518731,1.0,0.36084548928498483,0.36084548928498483,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a97cf87a717a68b745e28078c021ba65c881711a1cd171188bc4affd3a1b5795,0.4346495543453142,0.4346495543453142,1.0,1.9653894615055472,1.9653894615055472,1.0,0.2211518698244976,0.2211518698244976,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ad302a05132d9f111349ae57a7badd9ffd336cce6f517d6dda76a6f130659828,0.04689203298866493,0.046747016711761534,0.9969074431697502,0.48233521089020703,0.48233521089020703,1.0,0.09721876390098103,0.0969181093486506,0.9969074431697501,0.0030973486660238244,-0.00014501627690339386,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|adcf8aaea780832e88b7b6b779fb3ef2ecab338dd7379ac8654e7aabdcee4b4f,6.025267533412156,6.025267533412156,1.0,12.459306482766724,12.459306482766724,1.0,0.48359573959803415,0.48359573959803415,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b0c6a47a41827791b3e03b32c3cfc7642f7c46055e5fbdc618a902dd60890cc0,3.2716844521431927,3.2716844521431927,1.0,3.3969582929032107,3.3969582929032107,1.0,0.9631217607170112,0.9631217607170112,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b1b50b97bc0f473e266ef9eb8a1e2e2edee23dadabeb0645af363d822d4db947,6.754116400681021,6.739789312007562,0.9978787619544114,11.196329921398863,11.196329921398863,1.0,0.6032437814977468,0.601964157837669,0.9978787619544113,0.0021234910576921483,-0.014327088673458555,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b1c696b82fff7183ba4fc0ae8ce4363fcd56ada1cc6ffa171713dda9524816e8,0.0,0.0,,1.0251706287632647,1.0251706287632647,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b2211d9018dde472457c7d9570d8b744ae480cbc84526fced16d30cb565fdb61,0.06708080381061915,0.06708080381061915,1.0,1.2287625900264194,1.2287625900264194,1.0,0.054592159913638694,0.054592159913638694,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b31d5c3484f2394d06a11f5ae52600d61d7c303637147b70dbb1edd7e25e93c9,0.028232638070163567,0.028232638070163567,1.0,0.5457737761623831,0.5457737761623831,1.0,0.051729561410373735,0.051729561410373735,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b40ef25bd445f58063f7eecbd118e28fcd5b9c8ea0b1803b18c885057e29107f,0.0,0.0,,0.972277563448613,0.972277563448613,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b49a6f081c09f4e4bff79a7f0fc0a282131ed3252c520eb6637fbf7ad615c6bd,0.0,0.0,,1.3806904965485014,1.3806904965485014,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b7c6344fafcff3e1128b30252e587c19386316434538ac595af9870864bff2e9,0.0,0.0,,1.2628965955047986,1.2628965955047986,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b914e9e8b47652c007a545bd9a5f60dbdaba2b957df3f42cdec4c8edb98e6d53,0.00889987838103621,0.00889987838103621,1.0,1.0382890965863794,1.0382890965863794,1.0,0.008571676626766727,0.008571676626766727,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|bb92dd92e9632ccd3901d1e2e79aab63ab0910a576b08c41f27a140edcf99b56,0.0824494973424994,0.0824494973424994,1.0,0.5368617059289154,0.5368617059289154,1.0,0.15357678976160083,0.15357678976160083,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|bd0a319ae5e310c35bfeaafdbd8220147f595c77c4d665773530796c1f3b9b59,0.0,0.0,,1.0330014981506337,1.0330014981506337,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|be9a8927a3f7361841f3e523395e00d4ebcd734040aebfe38006ae7fda2437fd,2.7095440125878496,2.7095440125878496,1.0,2.7033833228041555,2.7033833228041555,1.0,1.0022788813305632,1.0022788813305632,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|bf32023450080971c5fdfb56d7a260838d7b8e02917a4118c4ed0b4a49c6c14a,0.0,0.0,,1.1817007261946242,1.1817007261946242,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c26b5ad7fee192c3863a9362bb1782ac10409a155024388ef9dea9120f9c3662,0.0,0.0,,1.3318573746006905,1.3318573746006905,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c2759d4a0108475d88af3dd58a918080f77e42a77ac5a686ce9a650a1d522183,0.0,0.0,,1.2155971651025705,1.2155971651025705,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c34a55057cd1e579919fb09acb5db221d75ae96164f74060b78863318f65371c,0.0,0.0,,0.9829513436008681,0.9829513436008681,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c3a574c6618599692f4195c9d1a59189286c1fc26ae852d26723565b0428d983,0.038439431306812044,0.038439431306812044,1.0,1.2553401533667161,1.2553401533667161,1.0,0.03062072953192865,0.03062072953192865,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
pressure_gradient_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c54c1448df9c13b6658cb41b2c187b93be0f6db94293a7911953a6e90d602764,0.0,0.0,,1.37196565106451,1.37196565106451,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
