evidence_class,record_type,arm,scope_type,scope_id,covariance_eigenvalue,cumulative_variance_rank_90,cumulative_variance_rank_95,cumulative_variance_rank_99,diagnostic_only,exact_duplicate_burden,exact_duplicate_member_count,feature_dimension,fold_iqr_degenerate_feature_count,normalization_semantics,participation_ratio,row_count,singular_value,spectrum_index,stable_rank
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_1,0.0,1,1,2,True,692,1361,110,34,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.0328419488975875,40192,0.0,110,1.0163749659865027
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,3.5240625127596775e+31,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1.2051877883794826e+18,1,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,8.415765052857624e+29,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1.862428985004743e+17,2,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,8.056877974549787e+27,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1.8222850561837028e+16,3,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.2885610386638267e+27,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,7287614957554240.0,4,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,5.0748701131229346e+26,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,4573465279003164.0,5,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.667656902174006e+25,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,829060594166698.0,6,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,5.083791380878371e+24,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,457748343038271.3,7,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,3.7212945568051333e+18,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,391633599750.1752,8,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,3.920334296400704e+17,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,127114317982.06346,9,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,9.891891838270864e+16,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,63851719945.99455,10,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.002644048643612e+16,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,20328545719.970997,11,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,8090539194411685.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,18260877948.14017,12,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,7099632379777190.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,17106093889.748667,13,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,5783167238006770.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,15438880169.28971,14,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,4736049858374367.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,13971436252.682037,15,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,2989808433647296.5,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,11100808276.932224,16,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,2852496807180604.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,10842901290.925589,17,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,2044115126092788.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,9178793441.244898,18,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1245371697658110.2,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,7164442748.091206,19,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,712017884957553.6,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,5417243685.345023,20,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,439713899278262.75,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,4257140833.077158,21,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,403038083034443.4,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,4075735225.741194,22,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,191572359501398.44,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,2809954869.6037164,23,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,38760108978793.91,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1263936965.0698447,24,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,74858759446.27222,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,55546184.65149119,25,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,29972.36808898964,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,35147.419864846364,26,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,2767.9338314319803,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,10680.971903169697,27,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,108.50574821294568,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,2114.751266306458,28,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,87.39133585309204,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1897.87283518181,29,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,34.21799332188953,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1187.572655779426,30,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,29.622634107696722,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1104.9554232559917,31,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,16.701123752765184,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,829.6707278155412,32,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,8.643937242880861,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,596.8823312869779,33,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,4.325013714755268,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,422.2082013264938,34,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.4643103873919858,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,245.6685102465273,35,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.191111915247579,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,221.56910592148046,36,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.0615759973366277,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,209.1743681865119,37,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.9998178642853612,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,202.99875146016404,38,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.9120757893274003,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,193.88686322935376,39,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.568117489691271,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,153.0213398683838,40,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.4449289849838629,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,135.4185845631791,41,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.3016009107611672,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,111.49342194915477,42,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.2057865578240146,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,92.09613872076606,43,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.11857385195638835,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,69.90808166610283,44,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.06627918517220721,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,52.26626919972089,45,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.016529777813836147,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,26.10155785341309,46,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.015617739670203924,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,25.371258507356803,47,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.010533356187847157,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,20.83609389108977,48,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0031513121437675463,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,11.396687295768151,49,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0023581528026716974,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,9.85868276773914,50,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0013101972514377499,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,7.3485433873154955,51,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.000847032545217614,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,5.908577949362196,52,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.00033517140913908583,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,3.7167761298034296,53,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.00016212983070581678,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,2.5850228436845475,54,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.00013811318139783006,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,2.3858903756235246,55,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,3.6074447555473416e-05,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1.219362304832486,56,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,3.599822155944775e-05,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1.2180733556704204,57,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,2.523107954861361e-05,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,1.01976672561702,58,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.9862744426358007e-05,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.904799908419962,59,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,4.806345726044266e-06,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.4450824029824595,60,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.3009552901230342e-06,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.23156030151498547,61,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,9.63211225777521e-07,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.1992478704569921,62,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,3.500203461225997e-07,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.1201101102563355,63,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,1.1756359034277928e-13,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,6.960963251998958e-05,64,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,65,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,66,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,67,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,68,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,69,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,70,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,71,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,72,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,73,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,74,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,75,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,76,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,77,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,78,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,79,1.024161069464349
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,COVARIANCE_AND_SINGULAR_SPECTRUM,MS,TRAIN_EXCLUDING_FOLD,FOLD_2,0.0,1,1,2,True,719,1413,110,50,FROZEN_TRAIN_FOLD_MEDIAN_IQR,1.048307994388066,41216,0.0,80,1.024161069464349
