arm,component,scope,scope_id,cvar,coverage_fraction,status,evidence_class,target_magnitude_p25,target_magnitude_p75,aggregation
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e2940f5e79800b14b8eefcdb52a6c4eb9c2bcacb794aadbf19ab173720ccdfc9,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e2fdf0ecb37222ddf2c343b2a9785bb080b33fb721f4d3381403db08d53276de,0.6217173101642302,0.546875,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e39068083f41a31c97e7737f6138e1986484dea8bfe32d65a52cd58aaa1ec7e8,2.9036505726118615e-08,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e46b2d3dad1b8a5413f52396bbef71167f252a4ba61297ea3e2b46c37456ba4c,0.016609586863106582,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e4c235f067a50e9e5304ee0e7ad701299187cd559ceebd74674d932464340e77,0.2321086300980562,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e5cd23001367dee0fe50b87c4f9c5ae9d8e66eeb6cef2467ff3f6da8c0fcdc16,0.4341013267639494,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e5fd0d86ce4eda7b6deef112c4230d6cc2c904c7a1cbb32b883405f7907c5018,1.8832105108534475e-09,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e6f79f1197cd7f6ad00ce2f5ddcac136ad9a2faa5584e9f390794bfb6ee07ac6,0.011845548250093402,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e82aee0755c70810ee3fbd630ec4d3fa698e473225b4aa505b26af8a458a6400,0.994543714118162,0.9375,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e853753ed3befc6151b8f2c4e9e3797938a7689193c2157695f0b61b8e60abc8,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e99701698ca3eda87704f5f32294f901f56116d9da609afcb18418d4c8a62bf2,0.13034193994294224,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e9dc12a25958465c187afbd7ef920bc04ba98d4b232046e156979d215bd85146,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ea7a0f305184b5efcd1c245ec8837c3d5e92744042b12d412ef90758785acc95,1.303792937855724,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|eadb4166638494d642712d8eabac62f88ed028f779148966c13d2efd6405fa1d,0.0011871621116619126,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ebfb44058badbf85a36d8671e914d20620f9253b30eeec0e96b5e0c20dc8e16c,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|eee5df81575181b025958cda057ac7cb0483be4404d018db7bb2c06a63c25462,0.42844941986705143,0.625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f01618f1ef2fe7c85085b02f71644f843db176708a8abb6e4e05116a594e9ae3,4.962321964063466e-05,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f0421338d311584916d83a8dd01c9f47b7707c5652d4192e1df422a2a9e7d57d,0.7519334065963161,0.984375,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f11020ed75e98ae018c3d951c68d3fba4bfe91afdf9eb4b7d62d0c0967429304,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f117df283c3988b3a51ad2a7138592681c02ac94fc8905b0ebf163745ca00f62,0.03718096583801736,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f2247a8dfd61c19acaf6609654c9c6098f254569cd75ef6a5201803913aa1c00,0.02867256057368605,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f2a3ceeae0e0974c878bba3a036f383f979564d7512b59be838a43b0d537377a,0.031987682056272476,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f52ad1fbea60f2cef5c93f5785e888eaa7893de6dad0b2f7545e6d3f4e338f25,0.5724795131686153,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f7cc0cf639be6a7e99c37868bcf630bb54f34534e2c78b36b59b7ac5ebbd1919,0.5395051579300472,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f82108cfb75a5ece90cca0bec2aa62b5af33b3b96774d26a9d5bbde8416cb360,0.2518172073339855,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f8fd31406421545fa9cf8bb98c251eb120eed5378ed4276493239005b13fd6f8,0.015615443163437487,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f952117e9c8f8a564901d0507e978f58c3289c63c557fb7f3123a84dd049ba29,1.0361082017391827,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f9a3d40825ca658eebc26e88239c04a3590f72ad95b03a86bc289649036f4117,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f9acbd6c60cf4de95eb27dc7c24fd369893e07d5c162236bcdc4cc91f1e5368b,0.9194369892034091,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|f9dd81299410ddb65efe58bb38fc53798a53c7f5ab1183ef52b5f93fb7daea68,0.16737636585195026,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|fa1ab395df96eb71b1cd3e5c31c1a1fe587398989c58265b21dd97a062b35ef9,0.19518112148018235,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|fd04ea3f458e107df0af85b51443fd7c576cbde1f2a34afcd2f94001f9376e64,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|fefaa03392c6d5e862f0b98f72e148123eb5332d997aade537062f72a6e1a99c,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ff441cbe04ac4f8f63fd24360c00fa41becbfbb5a6acdf59e4dfd55c77c15642,2.9590233139929965e-05,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
SS,viscosity_laplacian_acceleration,TARGET_AMPLITUDE,LOW_LE_P25,0.14295841749289276,0.9515722049689441,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.0,0.005032981936004068,FROZEN_PARTICLE_STRATUM_MEAN
SS,viscosity_laplacian_acceleration,TARGET_AMPLITUDE,MID_P25_TO_P75,0.5161097499572042,0.953860350661335,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.0,0.005032981936004068,FROZEN_PARTICLE_STRATUM_MEAN
SS,viscosity_laplacian_acceleration,TARGET_AMPLITUDE,HIGH_GE_P75,0.8380720253859514,0.8941329644397429,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.0,0.005032981936004068,FROZEN_PARTICLE_STRATUM_MEAN
SS,viscosity_laplacian_acceleration,COVERAGE_STATUS,INSIDE_COVERAGE,0.39852806825492293,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_PARTICLE_STRATUM_MEAN
SS,viscosity_laplacian_acceleration,COVERAGE_STATUS,OUTSIDE_COVERAGE,1.0695895842765273,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_PARTICLE_STRATUM_MEAN
MS,density_rate,OVERALL,ALL,0.03056365431814069,0.9417280893477183,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FOLD,FOLD_0,0.0035011177297809347,0.9638959099264706,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FOLD,FOLD_1,0.1477246246454778,0.9462890625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FOLD,FOLD_2,0.0089143921826007,0.9603324142156863,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FOLD,FOLD_3,0.018025641798117855,0.9463263332676821,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FOLD,FOLD_4,0.004758078274039569,0.8359662224264706,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FOLD,FOLD_5,0.0004580712788272824,0.99755859375,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY,F1,0.00589376341607645,0.9601303998161764,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY,F2,0.010101982546713718,0.969842364028945,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY,F3,0.007479155577937952,0.987438725490196,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY,F4,0.09877971573183464,0.8495008680555557,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F1|FOLD_0,0.003308728426491572,0.9287683823529411,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F2|FOLD_0,0.009128796568887166,0.9453125,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F3|FOLD_0,0.0008244537460878102,0.9912683823529411,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F4|FOLD_0,0.0007424921776571896,0.990234375,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F1|FOLD_1,0.006517258023637403,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F2|FOLD_1,0.018487489640969752,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F3|FOLD_1,0.02882817545228222,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F4|FOLD_1,0.5370655754650219,0.78515625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F1|FOLD_2,0.014930772923903466,0.93125,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F2|FOLD_2,0.006161873046452838,0.9739583333333334,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F3|FOLD_2,0.01437084106996106,0.9361213235294118,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F4|FOLD_2,0.0001940816900854365,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F1|FOLD_3,0.007625364096526638,0.92236328125,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F2|FOLD_3,0.022193729938542777,0.9659598214285714,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F3|FOLD_3,0.0004512469872925795,0.9972426470588235,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F4|FOLD_3,0.04183222617010942,0.8997395833333334,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F1|FOLD_4,0.0018567077004551032,0.9784007352941176,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F2|FOLD_4,0.004293365126263371,0.9338235294117647,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F3|FOLD_4,0.00010094926257919897,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F4|FOLD_4,0.0127812910068606,0.431640625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F1|FOLD_5,0.001123749325444517,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F2|FOLD_5,0.0003466409591664105,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F3|FOLD_5,0.00029926694942485136,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,FAMILY_FOLD,F4|FOLD_5,6.262788127335072e-05,0.990234375,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|008a4638c8cb2247bc6cd62f75f3daa09b2e49ba7d73812777f0a31f466efb5e,0.012790081911415715,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0183a54dead296f9ee3dee43dc4041188299c7e551f4c9c6bfbe94dc055e54ad,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0280053dfd6ee65fbd80522b2b04964154d57f31de1cc5d0449972791fa285ea,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|02a8e9bf168ff7b6159072e41013ee435870f1006dfd3aa95840b1c132f5aafb,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0404a47ad84d3ab6d4cc0dbf7c8fea97f3bca817bfb6ce9e4a0d96e074c1229f,0.000656426964170825,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|04cc9f11103eaca809c304d2c5e7176a0ac510070bc43c67da76cab1f9c23ed7,1.3279912633889605e-12,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|051eaa0f00871ac3de3987b76f15e88e4e718676447cf96853b1d9836e56f4a9,2.174275920977012e-12,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|05638fa6abec8d1f9d2070785cb5b62bc36d80415fcae04a6c6b1419139c3003,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|065caad01d0036cc45e094366cffda53edef5d184f8c28ff280e81478dd5499f,0.02757291817218787,0.6328125,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|06c31c418b756da4f49834b1270295e826a9807f080171a34a3e7c250369709c,1.8576105088462342e-05,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|06c5b0d79a6fc40df74bc047659e629ea096b0eb47ce7956bd3f7d012a8211c7,1.2486249473028408e-31,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|07ef870a5e517a728f6e4939e44adb6e41abac7dca46a1a2247aeb449ae2b2b6,0.0014734609642000258,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|092a3e161c8ce70f083c10130918ff7fb36de994b41e81b7dfb0e04366314a2c,0.01121331847371059,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|093dc802dc5954d756689fb97f687ee9b46c368f5fe625c807448d3bc43a1926,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0a252563daa08b1ab13bdaf89c42f5f5445076fcfec6feb203abcad9de8ed55a,0.0,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0ac3210ffe07941071125618f2e4ad4f522063f7735eb12854083a5cf3b96fca,9.951694932571132e-05,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0af73c913450206e45697078b9ff423d2fbe56a236026748e22945b9fe394efb,0.0012134049714049887,1.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,FROZEN_EQUAL_FOLD_FAMILY_CELL_CASE_MEAN
