proxy_id,component,diagnostic,scope,scope_id,spearman,status,evidence_class,scalar_baseline_residual_magnitude_rmse,scalar_plus_proxy_residual_magnitude_rmse,rmse_ratio,improved,numerical_failure,median_rmse_ratio,improved_fold_count,evaluable_fold_count
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,OVERALL,ALL,0.7790334212690021,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_0,0.783833549380222,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_1,0.8816916526906838,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_2,0.7418045600645361,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_3,0.6541030795161984,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_4,0.7562422430178323,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_5,0.6778338776720305,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F1,0.7914747958577933,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F2,0.8322581241208649,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F3,0.7709388746687852,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F4,0.7768420112139472,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_0,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_1,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.6965996878371917,0.723206412353416,1.0381951427495366,False,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_2,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_3,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,63.21526088505797,4.028856439834008,0.06373233904957748,True,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_4,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,212.73684745263765,95.31309701868366,0.4480328544865908,True,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_5,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,16162.96781152285,78989.33275266764,4.8870562432448095,False,,,,
P2_GRAM_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,OVERALL,ALL,,NOT_EVALUABLE_INCOMPLETE_FROZEN_RIDGE_FOLDS,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,0.7431139986180637,2,4
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,OVERALL,ALL,0.779033423843804,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_0,0.7838335494739463,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_1,0.8816916520534318,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_2,0.7418045593582899,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_3,0.654103064717104,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_4,0.756242242907081,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_5,0.6778338777329261,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F1,0.7914747956872739,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F2,0.8322581241208649,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F3,0.7709389310850131,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F4,0.7768420112986149,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_0,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_1,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.6965996878371917,0.7232064123535114,1.0381951427496736,False,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_2,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_3,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,63.21526088505797,241.4273577097706,3.8191309239196096,False,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_4,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_5,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,16162.96781152285,2903985.8252064446,179.6690966083682,False,,,,
P2_GRAM_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,OVERALL,ALL,,NOT_EVALUABLE_INCOMPLETE_FROZEN_RIDGE_FOLDS,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,3.8191309239196096,0,3
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,OVERALL,ALL,0.7582685402120647,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_0,0.7761448189424205,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_1,0.8801986437126892,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_2,0.7164123634005886,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_3,0.6441948279463625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_4,0.6918313689208532,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_5,0.6603233737133205,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F1,0.7329799937583723,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F2,0.8315818871781159,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F3,0.7067883158847145,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F4,0.8216779537227479,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_0,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,3543078266439.1885,1220654449120862.0,344.5180595312183,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_1,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.6965996878371917,0.6967473967320025,1.0002120427232308,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_2,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_3,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,63.21526088505797,855.3052516696004,13.530043848506313,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_4,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,212.73684745263765,4177.89087783603,19.6387740434396,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_5,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,16162.96781152285,78130.8751962615,4.833943623927822,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,OVERALL,ALL,,NOT_EVALUABLE_INCOMPLETE_FROZEN_RIDGE_FOLDS,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,13.530043848506313,0,5
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,OVERALL,ALL,0.7582783878101758,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_0,0.7760697787897985,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_1,0.8801958325646415,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_2,0.7165900615988802,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_3,0.6441950549968484,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_4,0.69183453535885,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_5,0.6603247116825277,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F1,0.732898055691331,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F2,0.8315818871781159,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F3,0.7069139853265058,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F4,0.8216763315280922,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_0,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_1,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.6965996878371917,0.6967474262378279,1.0002120850801626,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_2,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_3,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,63.21526088505797,336.1777280381918,5.31798371677136,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_4,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,212.73684745263765,116.29580233040674,0.5466650640119977,True,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_5,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,16162.96781152285,44345.475316948454,2.7436468248939914,False,,,,
P2_SIGNED_CROSS_PRESSURE_0p75_1p50,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,OVERALL,ALL,,NOT_EVALUABLE_INCOMPLETE_FROZEN_RIDGE_FOLDS,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,1.871929454987077,1,4
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,OVERALL,ALL,0.7830769327666676,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_0,0.7896118384175878,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_1,0.8946343529344665,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_2,0.7400730771413737,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_3,0.6511078621698025,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_4,0.7584668731855894,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FOLD,FOLD_5,0.7047686201734631,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F1,0.7852485826683634,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F2,0.836190459169632,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F3,0.7590156823295457,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,FAMILY,F4,0.8020570653854078,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_0,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_1,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,0.6965996878371917,0.8230123667880058,1.1814710531141654,False,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_2,,NOT_EVALUABLE_FROZEN_RIDGE_NUMERICAL_FAILURE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,False,LinAlgError:Singular matrix,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_3,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,63.21526088505797,22.301141788860605,0.35278098162736315,True,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_4,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,212.73684745263765,25.47957449342236,0.11977038674080646,True,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,FOLD,FOLD_5,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,16162.96781152285,460449217.1634498,28487.912772751293,False,,,,
P2_GRAM_PRESSURE_1p25_1p25,pressure_gradient_acceleration,FROZEN_ALPHA1_RIDGE_RESIDUAL_INCREMENT,OVERALL,ALL,,NOT_EVALUABLE_INCOMPLETE_FROZEN_RIDGE_FOLDS,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,0.7671260173707644,2,4
P2_GRAM_PRESSURE_1p25_1p50,pressure_gradient_acceleration,PROXY_MAGNITUDE_VS_FROZEN_ORACLE_RESIDUAL,OVERALL,ALL,0.7830769293937032,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,,,,,,
