evidence_class,record_type,arm,candidate_id,scope_type,scope_id,all_finite,diagnostic_only,distance_concentration_index,distance_concentration_index_definition,duplicate_coordinate_domination_fraction,effective_geometry_dimension,exact_duplicate_k10_edge_count,exact_duplicate_nearest_query_count,hubness_occurrence_skew,k,k10_distance_coefficient_of_variation,k10_mean_distance_median,k10_mean_distance_p10,k10_mean_distance_p90,k10_to_median_ratio,k10_to_random_median_ratio,k1_distance_median,k1_distance_p10,k1_distance_p90,near_duplicate_k10_edge_count,nearest_to_median_ratio,nearest_to_random_median_ratio,neighbor_occurrence_gini,neighbour_occurrence_gini,neighbour_occurrence_maximum,query_count,random_distance_median,random_distance_p10,random_distance_p90,semantic_group_domination,zero_occurrence_fraction
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,SS,U0,FAMILY,F4,True,True,75.75937991504856,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0010904947916666667,1.0035938599579735,134,129,3.5961017760536205,10,0.1812694703168179,4584674830730.637,71393254.55398116,50024580091094.47,0.04959493629191277,0.04959493629191277,2647894520286.4385,90.62155948147729,34715787596583.2,3072,0.02812805813412353,0.02812805813412353,0.7883138282431497,0.7883138282431497,85,12288,76730432434339.25,3864063992454.2217,5816914045831525.0,1.0,0.61029052734375
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,OVERALL,ALL,True,True,217.34710969103776,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.00189208984375,1.0492865952082189,930,926,2.149326178376823,10,0.23113149432319502,87773700373.60472,8.17772912502067,206144403338980.16,0.00929723741062847,0.00929723741062847,24057751292.509823,1.907483111184637,119344947202761.3,56254,0.0022743051194219982,0.0022743051194219982,0.44163864950339,0.44163864950339,93,49152,54330701903062.68,267511379686.1715,1.1808888537495724e+16,0.6831370284293785,0.09104410807291667
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FOLD,FOLD_0,True,True,42.64069618077457,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0017208614864864865,1.0504657082647713,163,163,3.9043528157847196,10,0.2450648101159515,177786339564.76807,52.32614007319743,70879429934950.27,0.016039462462086457,0.016039462462086457,49969551005.60095,6.17514582330976,44366033814463.35,8139,0.004144288609730765,0.004144288609730765,0.7605497953220357,0.7605497953220357,67,9472,98428228232437.55,1078150124790.2937,4198126325796098.0,0.6830517255492758,0.5558719758064516
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FOLD,FOLD_1,True,True,23.431889891192757,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0014397321428571428,1.0328419488975875,129,129,4.553508900483329,10,0.20560926034902993,210779.34802843875,4.705250563194855,3593687821365.555,0.012545324964298134,0.012545324964298134,71163.39618074094,1.104384938397722,2146039248005.1208,2952,0.003914279984369619,0.003914279984369619,0.7788560123460959,0.7788560123460959,62,8960,3209375442691.749,747339.0938810717,75201732739990.17,0.8989711007550183,0.5748407643312102
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FOLD,FOLD_2,True,True,104.99409443581446,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0012600806451612903,1.048307994388066,100,100,3.8209590702771115,10,0.2198726616854698,115325893953.9864,4.422338017020641,184427146879170.75,0.007772981700311826,0.007772981700311826,38107598020.71613,1.4186001548452305,92721137422997.84,13895,0.001998773913842961,0.001998773913842961,0.8023920804029284,0.8023920804029284,50,7936,153925650310163.62,926758481854.5323,1.6162211023241326e+16,0.5781741200268371,0.6156104425465838
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FOLD,FOLD_3,True,True,7.7300254619640025,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0025688559322033897,1.025173135595466,194,194,6.525283070684994,10,0.2414691852263084,378333299936.4462,138.84479451682597,1094270049405197.0,0.012155544856392772,0.012155544856392772,64315962285.29766,6.432437937257929,664675630579041.0,7860,0.0028439981875637045,0.0028439981875637045,0.8574053491943041,0.8574053491943041,81,7552,5472281972766702.0,1536667261817.23,4.230241565179502e+16,0.6307106077729072,0.7094230769230769
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FOLD,FOLD_4,True,True,23.646241261200093,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.002555614406779661,1.0502651960283718,193,191,4.489905113064645,10,0.23188998452208726,75838096794.12761,8.490609475852843,319850559566416.0,0.0059531401523184,0.0059531401523184,30790855169.975502,2.382692460041308,212693908981847.28,10390,0.0015607312402544015,0.0015607312402544015,0.8487034948714554,0.8487034948714554,76,7552,510702030064053.5,688844878630.1993,1.2076872260357902e+16,0.6516513061763634,0.7163221153846154
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FOLD,FOLD_5,True,True,15.043174804799385,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.001966145833333333,1.1371888350927712,151,149,4.166730081423659,10,0.250938891764737,42914081689.71817,2.593439088663757,10301287789926.754,0.0042028823069334715,0.0042028823069334715,9575032448.232334,1.1329481656330715,6208799816466.914,13018,0.0008136450762739072,0.0008136450762739072,0.8111455325530881,0.8111455325530881,58,7680,48018775879868.99,453660403491.9282,722808499876845.5,0.84247174595984,0.6420717592592593
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FAMILY,F1,True,True,227.59508598094297,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0031575520833333334,1.0492865952082189,388,385,3.555342713483337,10,0.22578910403685923,6686065032.6304455,2.39961779995639,114688775959907.44,0.0004924983769687654,0.0004924983769687654,121.86320745130055,0.41148418190342667,52655998791725.34,27345,3.8084129766044423e-10,3.8084129766044423e-10,0.8178902768426471,0.8178902768426471,65,12288,44828023408882.16,4610864.138323858,1.0202637846711122e+16,0.6587876529839537,0.708740234375
EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,OBSERVABLE_GEOMETRY_SUMMARY,MS,U0,FAMILY,F2,True,True,317.66272035528795,(MATCHED_RANDOM_P90-P10)/MATCHED_RANDOM_MEDIAN; LOWER_MEANS_MORE_CONCENTRATED,0.0,1.0492865952082189,0,0,2.8556672014649975,10,0.2174696546504608,45501955342.71488,33.10142910352328,185071480346578.16,0.005903130714388163,0.005903130714388163,23295725308.19642,17.40580502801123,102111643913916.97,6545,0.0029696349147871667,0.0029696349147871667,0.7242338531547122,0.7242338531547122,57,12288,26445606751274.14,77300334035.02788,8400860682389947.0,0.6566844886546161,0.50714111328125
