arm,component,scope,scope_id,wn,wb,d_wn_over_wb,status,aggregation,evidence_class
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8573999ac09da70da8d1802997d1dd1b2879d7ff239af35fb1a185a39cc1f420,0.00048267336256624144,0.02776821152835195,0.01738222723035012,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|86c895c14384dc9ce73736790948d3516d7de8be96dc834ec48d9a651e6b8e5e,3.0293967177563992e-05,0.010060691493499543,0.0030111217700232295,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|86f4c153dee170c8ee8f47b2eb988fa25bcda8c9a7b6fd68a3d7256dc3af0a1f,0.0,0.008008771308198975,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|87172e4156e9f066a6ea7ab3304062c939784ea4bd0f5f1cf466bbc2d6008cc6,0.0,0.008285044957570084,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8788043b5775de130eade6a54c5654805d8ed31cc68fcfa8928c3b7150abef48,1.0669592887530247e-32,0.007298601402016288,1.4618681442971662e-30,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|88fd5f86ca9cc426c28ce681d06ea15f58c6c7889170fcda146bde128f6121e4,0.0,0.00960024776402527,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8a6dd2252f8c5f8f08c3ba5ae9cf89d97575348634ba471a1a84e7de612ac6f3,0.0008122892623181058,0.05087702321142734,0.015965738776471103,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8af782533dccfef4a682f44ff365b7014ae448a56bd62c92877bbd37640adb31,3.4905546361553643e-06,0.00785689967519339,0.0004442661584665643,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8d1e4918227588e163eea87a946c88983d6e03486114766be90d0602757fb4c2,4.273457711755168e-05,0.012669784296996629,0.003372952223636665,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8e3408f57249bc00fdafb475f758686e9ee7a95dad97ecf63f9b3a27f383de5d,0.0008807440096408848,0.0286788652555469,0.030710559912077984,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8e40e60ae6de8d393e4f96f7c0cdfd3570298138a8d1d44c6db1dc858b71a31e,0.0,0.00943236695019567,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|8fbd2d8c6238dbc0e3f8ebbea9ee429eb1cbd0b7ebf5580cffb8e79372f4cf04,0.0,0.009044498644714299,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9035657b1a9729d4b57919992bee8d9ea960c2a587c8d3877d9c920d8fa2a77c,0.0,0.00557110878626055,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9239a350bed02b809dafe66125991e7de2c0c1c20b38f7689dc19527329619d6,2.1208879448831508e-14,0.007864370658133238,2.6968311096702363e-12,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9415b727187c332c72260d653b657bcbe590635140818a0978bae1e8dcd4568b,0.0,0.009089844898767387,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|95873981d02cb2a4e333122aa57c7927c33fccc49c0b93590a6b549f6bec57f1,0.0,0.008612805099775125,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|970bbd18dffee12c05308155c993436bfc58e77384e4967420f4e2e03156c88b,0.0,0.009972651776770093,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|97c8122849aa3cb13b599389c011f78352d49decd5677988d0a2a6da7c39f700,1.135596835361511e-35,0.007922044335242316,1.4334643777612433e-33,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|97fbdfbd64658c72d9a31f61eea2acf4543cf9ba5532a2ed052d1358412ef553,1.3103675898817856e-05,0.007137824788330466,0.001835808006977263,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|98ef721075a1ebd7c92edcbcf7747aac6c3d77c4f9c29f15e5d83577ad6d7f6b,0.0003846835770061433,0.037438510502229565,0.010275076968760132,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|99c13161db8958c19a30a96b96a6940cece539d1c84e808e21dfa37710ec6894,1.5167193435094127e-05,0.007180246793831317,0.002112349877461669,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9a24c02f87d28fecb69b79ddff22c8eb176badf445e6b5b8234aa2a46b73c349,1.5743013665927962e-12,0.008243193482652634,1.9098197438963798e-10,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9aaa52aa8afb4f9adfe0d0e7ddb5e3e8101852fdd6ef0a635cf3875b473d16a7,5.671114379101421e-31,0.007525153239774343,7.536211155311278e-29,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9c004dbe18905f4181f1a701e81649fc67e98b969674994e8f64827f6fb4c765,1.048962873902438e-05,0.008135639641491076,0.0012893428422675161,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9c5f7b50a01e8dafcf4be2d7df61fd0da86b2229fe32286852ed3ad88cce82f1,0.0004923197451053858,0.03277872664785158,0.01501948963406893,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9f471cc2328d66ccf0ca43f62bf5e261a867f85eeac6edc5a472072ca388bff6,0.0,0.007664711548344218,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|9ff02fac76e3803bb8391cba4035dfa7a72d5220975092d818302f10f07c08e9,0.0,0.006070659545326316,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a1c0a919ad122615714cbb9f6b50981061d4f68fe06b618c4cd2688f52f12391,0.0,0.006889803413923663,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a2187a6938903010b61ee85d06f597d4029728ee0de5541c03daf2ed126b189e,0.0,0.010848348110448394,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a2bcc80ca3b9ebb8f54401e7b09de472e9adbce971c85048bd40ce15be44ea6a,0.0013086267799234431,0.05457354047764289,0.02397914389409182,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a3f750d8c1551c6ecf78f876fab114a3481105b16656dddc657ee8cfb50fd48b,0.000376870958549664,0.01062386198889212,0.035474007375444545,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a594f1a43c118c7761d223f6f34e42847c31c67fc6b06838b968dcc65b6c3356,5.008544458737658e-33,0.007855383430711141,6.375938874169302e-31,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a7458b96c9ce1c60bf3ea9d352424b7dd251e22480db263be2c5716c65dc6939,0.0,0.009770989207708145,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|a97cf87a717a68b745e28078c021ba65c881711a1cd171188bc4affd3a1b5795,0.0,0.0037263857683091754,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ad302a05132d9f111349ae57a7badd9ffd336cce6f517d6dda76a6f130659828,0.0,0.007379153076202998,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|adcf8aaea780832e88b7b6b779fb3ef2ecab338dd7379ac8654e7aabdcee4b4f,0.0,0.005342392979328651,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b0c6a47a41827791b3e03b32c3cfc7642f7c46055e5fbdc618a902dd60890cc0,0.0023387887566052082,0.008709864613831594,0.2685218267217522,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b1b50b97bc0f473e266ef9eb8a1e2e2edee23dadabeb0645af363d822d4db947,0.0,0.014578606993456561,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b1c696b82fff7183ba4fc0ae8ce4363fcd56ada1cc6ffa171713dda9524816e8,9.002556986621684e-10,0.0043234224310264475,2.082275588435696e-07,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b2211d9018dde472457c7d9570d8b744ae480cbc84526fced16d30cb565fdb61,0.0,0.009604164427310137,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b31d5c3484f2394d06a11f5ae52600d61d7c303637147b70dbb1edd7e25e93c9,0.0,0.008317062041483789,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b40ef25bd445f58063f7eecbd118e28fcd5b9c8ea0b1803b18c885057e29107f,9.795007311764384e-05,0.005849405721070584,0.016745303333090836,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b49a6f081c09f4e4bff79a7f0fc0a282131ed3252c520eb6637fbf7ad615c6bd,6.182063682495071e-33,0.0035445721024612658,1.7440930819836885e-30,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b7c6344fafcff3e1128b30252e587c19386316434538ac595af9870864bff2e9,2.2114748219025228e-32,0.004528393016005355,4.883575286169259e-30,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|b914e9e8b47652c007a545bd9a5f60dbdaba2b957df3f42cdec4c8edb98e6d53,0.0,0.009017326657800303,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|bb92dd92e9632ccd3901d1e2e79aab63ab0910a576b08c41f27a140edcf99b56,0.0,0.011177126747287361,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|bd0a319ae5e310c35bfeaafdbd8220147f595c77c4d665773530796c1f3b9b59,8.186714932625311e-13,0.01141997848216203,7.168765637704952e-11,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|be9a8927a3f7361841f3e523395e00d4ebcd734040aebfe38006ae7fda2437fd,0.0,0.009476957470770462,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|bf32023450080971c5fdfb56d7a260838d7b8e02917a4118c4ed0b4a49c6c14a,5.221909986329049e-13,0.008993473803837086,5.806332569847604e-11,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c26b5ad7fee192c3863a9362bb1782ac10409a155024388ef9dea9120f9c3662,0.0001016318443460126,0.00626454139474215,0.016223349474761638,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c2759d4a0108475d88af3dd58a918080f77e42a77ac5a686ce9a650a1d522183,3.8657874055668863e-07,0.18940107255739164,2.0410588775285257e-06,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c34a55057cd1e579919fb09acb5db221d75ae96164f74060b78863318f65371c,1.6153771102473327e-15,0.01023618922232002,1.5781039947219825e-13,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c3a574c6618599692f4195c9d1a59189286c1fc26ae852d26723565b0428d983,0.0,0.009206651592759362,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c54c1448df9c13b6658cb41b2c187b93be0f6db94293a7911953a6e90d602764,2.1786589341420647e-05,0.17314606186385373,0.000125827807499033,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c7100ae9429166735b2d4f6243a22cf5abc14cffba49fce96d94ed19a12387d6,0.0,0.006814798121881435,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c7498c8903eedb4eb72abeb74a8624f4f311768cc705b42f488a9e810b4c3aec,3.974518330709061e-33,0.008877066805445118,4.4772878449795205e-31,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|c9a10c50914a082104b6f42f933e2e8b35494d6ac1b464fc981b740edc26e9a6,5.972075809255135e-07,0.008995332350740647,6.639083000377871e-05,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|ca0f07a3c0d5df7705d15288eb48ecdf2c50af57aa3e1ab370127581f048c929,2.0757516636300147e-31,0.010107070631724124,2.0537619051702628e-29,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|cb947f8167c6ce3da1c26b48289f11fe77c609125572b2e2f489d9b4dbf77d91,5.930122032803256e-05,0.020526400738631705,0.0028890218544951585,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|cd1482e6386aeab5f67532ea00a4d133dd0798283239fa2bc60b1a36d8fd8390,0.0,0.009083825665077691,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d1321924d243ef663d38f2119b3da3e0b77ff9249352efe1c25dfa4971fbd453,0.0,0.0076080037768191545,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d2f9d8c8f5f3c69790790651faeb1c1f59b6b387e4ede38adea5936b94855ff9,1.1570138859998364e-14,0.01055924050917476,1.0957358959619538e-12,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d3329a31885ae9100b3a5071d3f6de7c5b314524ba319156e3df439e55667dd5,0.0,0.006865086701589087,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d65de8a657545ef8339cfa29e05ce27d63f8ec5e02ee50514a615a33f5595da9,2.1611288278761875e-15,0.007555709578433136,2.8602592588323797e-13,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d6ecf8cd80acb9db6acee967c0d1a3a8ca941d75fcf9e621c7ea05d79a191767,1.891158290381752e-05,0.009009131271042942,0.0020991572144811494,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d7d10f9b5293a22777f94b958cdb7280c40216c21a2b9b4a49451c1385cf26d9,0.0002002659046073883,0.04522366329702718,0.004428343261182757,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d8cd77f2aea85a93297ba4755747ee15653349aca322bca77ce1738389444994,0.0,0.008931126908334013,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|d9b0e4ca0c6e9f306f81bad07b5f31753c1237e04a6a51d708212ab05edea52f,7.005984823463141e-05,0.048268334387293846,0.0014514660413282037,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|dca2b57202d33de06ea638a8ecbab23d1b960b5ed15b6841dcbc75b212cc8712,4.5465736552077846e-15,0.004659462543592626,9.75772122357743e-13,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e0695af14e7ff6ed68d0eaa0320bde868bdf2eddcd09aade2748baa3ab9013d9,0.00019309758842987973,0.01885707349872469,0.010240061292805535,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e1662caa4f55fa1e467b750db9be81d3672b988a828412586110c172a4b65cc4,4.3199740132120055e-12,0.010069270804576948,4.2902550711501154e-10,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,density_rate,LINEAGE,HMSO01R_A|FIELD_LINEAGE|e1bd95fcd7aed1a8bde13393ae7d4a98eff10f4a52c1bdfb2e54f1dd690c54dd,0.0001645857005007802,0.010190029860205214,0.01615164064862374,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
