proxy_id,proxy_class,component,scope,scope_id,proxy_distance_target_disagreement_spearman,mean_proxy_neighbour_difference,mean_target_neighbour_disagreement,status,evidence_class
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_3,0.5229784426124785,0.0208731027369945,0.0008186643846869702,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_4,0.9268174062989434,0.011121353815415676,8.327818987776577e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_4,0.99001580006464,0.004265219048721983,7.543352040252941e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_4,0.9242727527614475,0.0032619902398001864,5.757907955427492e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_4,0.2984248406571411,0.013931817413841426,0.00017357735868360797,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_5,0.9492996845482812,0.004040615012002436,4.333397321473518e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_5,0.9565063782637532,0.0034123089773398048,8.302990885117362e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_5,0.7092579466439342,0.006108897196703153,8.683397018950534e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_PARALLEL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_5,0.9990339134371323,0.00021394590148824137,1.374102114206846e-06,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,OVERALL,ALL,0.4996500221889609,1.6647461502509128e-07,0.00014653405769778012,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_0,0.4707276624042516,1.445939823071192e-07,9.467314714141963e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_1,0.5081603902990682,1.5428024607201315e-07,9.296001807627778e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_2,0.419567780536143,1.4673301221737392e-07,0.00012800735586211486,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_3,0.42016540090108634,2.8776290779489335e-07,0.00043834572311967756,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_4,0.5281532915575943,1.5376473126475347e-07,9.372127818938793e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_5,0.5623005245554906,1.2131837986451555e-07,5.712758102428515e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F1,0.40921812214924735,6.676510818439458e-08,0.00018755817938655915,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F2,0.9195849184784919,4.416621581246141e-07,0.00011490829650784839,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F3,0.36363821613124336,6.095238979408412e-08,9.194919202431967e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F4,0.34845806120322503,9.651880399727201e-08,0.00019172056287239357,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_0,0.30251769984908267,2.824477424578898e-08,5.512184035857579e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_0,0.9563525407772437,5.438628899334727e-07,0.00013835733050123107,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_0,0.38712040216831933,4.399094976088677e-08,2.9101705625393526e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_0,0.27599722742571897,3.20892143199071e-08,0.00014001230494657826,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_1,0.5365875191069858,1.0310645050943591e-07,0.0001490464004130242,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_1,0.6950787759991653,5.031338977670705e-07,0.0001045721203670299,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_1,0.5013055696915948,1.0662575005583286e-07,5.0098502721938765e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_1,,0.0,7.922280875365057e-05,NOT_EVALUABLE_CONSTANT_OR_INSUFFICIENT,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_2,0.40311844959911136,7.562702987720382e-08,0.00016708786382727933,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_2,0.9144543433306215,2.837086394263167e-07,0.00012084057732556007,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_2,0.4066193952963873,8.07468027386183e-08,0.00011969803253264625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_2,0.06545140388186321,1.236325127574096e-07,0.00010167843009390548,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_3,0.35033303937318216,4.514989615733203e-08,0.0006385891982532224,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_3,0.7483185285811514,7.065581743739693e-07,0.00017592275649331706,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_3,0.19701522111720896,1.8960673699220714e-08,0.00019753407557996074,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_3,-0.2007660196669976,5.034556106049227e-07,0.0008186643846869702,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_4,0.41999449993461185,7.962784201580978e-08,8.327818987776577e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_4,0.9838311237421535,3.526325355578261e-07,7.543352040252941e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_4,0.39284942915850946,5.793058479334597e-08,5.757907955427492e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_4,0.26754838683257565,8.088292696292904e-08,0.00017357735868360797,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_5,0.4565799302222456,7.3263460308612e-08,4.333397321473518e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_5,0.9404005481531492,3.2233933869556386e-07,8.302990885117362e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_5,0.33249373629014684,5.934041072793211e-08,8.683397018950534e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_ORTHOGONAL_SQUARED_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_5,0.36174141530025267,9.530131006231307e-13,1.374102114206846e-06,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,OVERALL,ALL,0.8356421107154285,0.06630209787775937,0.00014653405769778012,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_0,0.8821432924476545,0.04195950152773605,9.467314714141963e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_1,0.8647646922617028,0.1746839926556213,9.296001807627778e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_2,0.7581909646496381,0.0923838436653174,0.00012800735586211486,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_3,0.699420849270168,0.016066452054543125,0.00043834572311967756,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_4,0.869677024790272,0.03491821352991419,9.372127818938793e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FOLD,FOLD_5,0.8896878597327107,0.023187156823016357,5.712758102428515e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F1,0.8412021477199345,0.008846255926463603,0.00018755817938655915,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F2,0.8570499429319784,0.012160286760592023,0.00011490829650784839,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F3,0.7854380530395295,0.004206302485357885,9.194919202431967e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY,F4,0.6933667497151238,0.23999554633862397,0.00019172056287239357,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_0,0.6791520671214898,0.004692087408070638,5.512184035857579e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_0,0.9237739348261377,0.011061971725607012,0.00013835733050123107,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_0,0.8598268720995249,0.002228684489021798,2.9101705625393526e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_0,0.8489182956268952,0.11709826846634101,0.00014001230494657826,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_1,0.9029642335644993,0.0057635841618392586,0.0001490464004130242,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_1,0.5480590818602386,0.012917062176402764,0.0001045721203670299,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_1,0.8304150179399218,0.016292761866135506,5.0098502721938765e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_1,0.8560926763237882,0.4869577333734038,7.922280875365057e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_2,0.8724469601152186,0.012523340319888105,0.00016708786382727933,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_2,0.8490546059816941,0.008871895335217567,0.00012084057732556007,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_2,0.8245201802703713,0.0029351242305102445,0.00011969803253264625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_2,-0.23833580563295134,0.4441964145415639,0.00010167843009390548,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_3,0.7307111695261781,0.008153420611558018,0.0006385891982532224,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_3,0.6269758269845326,0.023857394178409874,0.00017592275649331706,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_3,0.7544724616119393,0.0005930065532844021,0.00019753407557996074,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_3,-0.01126419459832609,0.03944844262746192,0.0008186643846869702,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_4,0.8508856482158407,0.009326262826224958,8.327818987776577e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_4,0.9523618304338832,0.00994125042674551,7.543352040252941e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_4,0.8641043741556782,0.0014263345064274245,5.757907955427492e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_4,0.5483685068350973,0.1428403770317402,0.00017357735868360797,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_5,0.8976845893259348,0.012885626121665137,4.333397321473518e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_5,0.9137641646345954,0.008371322310922021,8.302990885117362e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_5,0.6007677411854044,0.001669540032172044,8.683397018950534e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P3_NORM_RATIO_VISCOSITY_0p75,P3_BASE_OPERATOR_ALIGNMENT,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_5,0.9967466585976766,0.08536713282873619,1.374102114206846e-06,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,OVERALL,ALL,0.9866582566043414,0.0025942958664497877,0.00014653405769778012,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FOLD,FOLD_0,0.9853769854067299,0.0022543915576659856,9.467314714141963e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FOLD,FOLD_1,0.977112721622309,0.0021228997792453836,9.296001807627778e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FOLD,FOLD_2,0.9824309349258894,0.002583567523250204,0.00012800735586211486,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FOLD,FOLD_3,0.9814155961560737,0.005272132893586252,0.00043834572311967756,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FOLD,FOLD_4,0.9837096105209014,0.0020918309077672327,9.372127818938793e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FOLD,FOLD_5,0.9968365288952333,0.0014354433696815026,5.712758102428515e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FAMILY,F1,0.9945329693581003,0.002141229544789907,0.00018755817938655915,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FAMILY,F2,0.9957182924504705,0.0024577553712644526,0.00011490829650784839,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FAMILY,F3,0.9963996314581101,0.001935841625189628,9.194919202431967e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FAMILY,F4,0.9378420664468907,0.0038423569245551598,0.00019172056287239357,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_0,0.9929806054272236,0.0014908170301737396,5.512184035857579e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
P1_DELTA_VISCOSITY_1p25,P1_VECTOR_SCALE_RESPONSES,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_0,0.9977454635935044,0.0028413856313538456,0.00013835733050123107,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
