arm,component,formal_case_index,case_id,particle_id,fold,family,field_lineage_id,query_sample_global_index,query_full_store_row,query_polarization,matched_random_denominator,matched_random_denominator_exact_zero,matched_random_denominator_source,descriptor_nn_numerator,descriptor_nn_numerator_hex,descriptor_nn_numerator_exact_zero,descriptor_nn_numerator_positive,classification_A_zero_over_zero,classification_B_positive_over_zero,query_target_exact_zero,all_nn_targets_exact_equal_query,nn_nonidentical_but_numerator_exact_zero,nn_neighbour_identity_sha256,evidence_class
MS,pressure_gradient_acceleration,66,MSO02A|PRIMARY|F1|8dc044e544ee558ba05e7006991539832d0f764898a05e3253d528527ae34f49,314,FOLD_1,F1,MSO02A|FIELD_LINEAGE|b8579281a0350e4c8cac1848402ae7d548f836daefca7e2cdcfba6bd78e77da0,8558,38330,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,4ca0b5d0fce0a5e46f91de595898374316b732c0d7cd311175089257e4e48081,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,70,MSO02A|PRIMARY|F1|2234b4db877d2ad3bde5a5e84656e2eaf320b4fbc53374a555d15d13478576a7,105,FOLD_3,F1,MSO02A|FIELD_LINEAGE|d1b754a10f028de3beca3fc37ad110f67dda489f36eec1692eda71d47ffcc2dc,9032,40425,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,79f0e8c6b98ddf7be8168af1e9e67c51baf7ac39f226b5b4f1e15cb3528e21d0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,72,MSO02A|PRIMARY|F1|fbbbb1ed03124a36be1b69dfe633b36217557a554bc155beacb6a4db96d28850,18,FOLD_4,F1,MSO02A|FIELD_LINEAGE|0bbc210557a3130dcc61e84927f7b62ab7cc611801a658d3d4128eac02df0cce,9343,41490,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,f28052d575e3ccd964ea756503294670adfc47de70fd5fa4ad794502180084be,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,74,MSO02A|PRIMARY|F1|16c0c55c891262fc743acefc7c595017578cc9d918543e89056c715eced51423,399,FOLD_1,F1,MSO02A|FIELD_LINEAGE|1c57915c5e2f37d04f8c0d2bc033447866df6f76bce4a3581a090147e22c9ba9,9515,43023,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,3bd7053eb3eb9d8a47930fefaeee1611e72e3ef8306f7efcc131da6f4676bdb0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,84,MSO02A|PRIMARY|F1|06cf75637c2a3d3f3573ff97b6e359aec491b6279e5c26f01acbc1439755971a,167,FOLD_4,F1,MSO02A|FIELD_LINEAGE|0ec1f462eddbaedb1cb552f0408db1f5b049166a2d000344456f7a726ab18a7b,10812,48551,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,3e0737f420b2606dd6878aafbed30b1464e65d928f11245c8d1e5bae7904c3d8,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,84,MSO02A|PRIMARY|F1|06cf75637c2a3d3f3573ff97b6e359aec491b6279e5c26f01acbc1439755971a,320,FOLD_4,F1,MSO02A|FIELD_LINEAGE|0ec1f462eddbaedb1cb552f0408db1f5b049166a2d000344456f7a726ab18a7b,10770,48704,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,9064a13dc36f1657624bf2ee1ae5f4a3334d502753abe53f6c88dcac70108f12,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,91,MSO02A|PRIMARY|F1|3a1f7dbfb327db3e8898ef55bca8751c8a0a58970280aaafb42beef817831e7a,170,FOLD_3,F1,MSO02A|FIELD_LINEAGE|3686785662515dda81e66d0878574bc968e913c4b9cb0c0951b20aca3f4f5045,11671,52586,longitudinal,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,be6618ec4cace8611cfdb7489acf1b082e045c61dec3b39eece3a354e6f9a5af,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,96,MSO02A|PRIMARY|F2|23b417b4ef0160f04098bbc11651e8eaffa50dbbee368e4d7b8363cb6a44d01b,281,FOLD_3,F2,MSO02A|FIELD_LINEAGE|441fdcabb89a108e9ed39ed118e4defcdf9aefaf6ee129fea00cd6ebf899cd64,12359,55577,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,24639a64770f4c96f8fb26ffa8d78c3c984dbb3f8e0b52a1e3c3259551ab5cc0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,101,MSO02A|PRIMARY|F2|c65ac2c8a1ac9a4215aed727932730ea3949e884466c9efd58935794fc230b2d,96,FOLD_2,F2,MSO02A|FIELD_LINEAGE|289c08435e630594dbdcf8320ef45a7f1c10f9f36c17ee8593a04709e590986c,12949,58272,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,45f629b10fd0821795b4494125ce76544c08cf0036e29f07d261932f78864da4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,101,MSO02A|PRIMARY|F2|c65ac2c8a1ac9a4215aed727932730ea3949e884466c9efd58935794fc230b2d,200,FOLD_2,F2,MSO02A|FIELD_LINEAGE|289c08435e630594dbdcf8320ef45a7f1c10f9f36c17ee8593a04709e590986c,13054,58376,transverse,0.0,True,FROZEN_G1_ZERO_MAP_NOT_RECOMPUTED,0,0x0.0p+0,True,False,True,False,True,True,False,aca1e52075618b0c36f59dd57fea1ce8e5e6f5143bf89738b4b3f6a6787a060a,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
