arm,component,formal_case_index,case_id,field_lineage_id,fold,family,zero_denominator_particle_count,formal_particle_count,zero_denominator_particle_fraction,all_zero_rows_classification_F,classification_A_B_status,evidence_class
SS,pressure_gradient_acceleration,104,MSO02A|PRIMARY|F2|f3e5062d738d5d466bb4a6b3f9b11603c5b92d3d2b7fa623e07fc6de1c26fa3b,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,FOLD_0,F2,3,128,0.0234375,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,112,MSO02A|PRIMARY|F2|117d2eef5039463dc5cabd9160b7fe5a5f4b9b56e3f170c2ea9bf79126435e68,MSO02A|FIELD_LINEAGE|3a04653136addf44b83eb19bbae10b83d0bf55df346dee1ddd1f83f6046a20ec,FOLD_3,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,116,MSO02A|PRIMARY|F2|61630fd0ed03644305ee5bc91058073d086bcabc4b66ff3674c4610afb84fce9,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,FOLD_0,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,117,MSO02A|PRIMARY|F2|9568147e1359a849299aa66092247ee1f1d71ea94530c3551ac6a3ccae98a9f6,MSO02A|FIELD_LINEAGE|e940bc79385d10f3134327cc6ec0a4b160d3faef1ad5a899817dc525d1f158d7,FOLD_2,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,118,MSO02A|PRIMARY|F2|0727b97861737a963f49e6ca50934feb905d0f5b3c7a4847d5a281f82647b979,MSO02A|FIELD_LINEAGE|5c254c53bfb8a2acc2b83dc93661e5c0fe4ffd63636b92313f7bd2735db749d9,FOLD_4,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,123,MSO02A|PRIMARY|F2|4a24ff2d92fb3dd1383ded4ea336224f24f35b357fee7d32484e3a804d4a9dae,MSO02A|FIELD_LINEAGE|6e03512d0f21113cf3f110e479ebe32194b2b675241b304dd00f64c9bd89aaaf,FOLD_5,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,125,MSO02A|PRIMARY|F2|1d5277552f629204c03b384bd3859bc2a8471006ee69a541612fdf260e5fcd31,MSO02A|FIELD_LINEAGE|839b4744caca01903d377f834e758369fc902ac9823d72f7d4a5225d98a2473a,FOLD_2,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,127,MSO02A|PRIMARY|F2|3bbe6e0db3c78d1c8e182a96288d632bf5d6765b7e7f211cc7b22993b81f3f16,MSO02A|FIELD_LINEAGE|a4d2d5816c6ac0d1f4822afb21ec54eb3bd055474946ef0637d312830e525811,FOLD_4,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,FOLD_3,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,FOLD_0,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,142,MSO02A|PRIMARY|F2|f04598221e1f5ca84f9e260e12f035ec2027ecfa6cd1fefbfe84b8c04e1768f0,MSO02A|FIELD_LINEAGE|4b95f900b63247b668f8e53a08566d6192e1a1b218a434e1c3ae19aa733f2458,FOLD_1,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,159,MSO02A|PRIMARY|F2|9ef4e9d74589ff304e54cd729188bf8906117b9a07bf6de925d5eb62fff9f3dd,MSO02A|FIELD_LINEAGE|9495d1263e9d5130a4466658e829f566f282f3d7d5a3f021374a9b92a3ed5649,FOLD_0,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,160,MSO02A|PRIMARY|F2|93ebdd205498a053121ba0de56e9c2a7d9450afa758752b62611af74915f00cd,MSO02A|FIELD_LINEAGE|fc4130b5db56c326f74813cc5db0aa89f06259c4a204f610ffd73f806fca3c66,FOLD_1,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
