arm,component,formal_case_index,case_id,particle_id,query_sample_global_index,query_full_store_row,fold,family,field_lineage_id,nn_rank,nn_sample_global_index,nn_full_store_row,nn_case_id,nn_particle_id,nn_lineage_id,descriptor_distance,descriptor_distance_hex,training_pool_identity_sha256,neighbour_set_sha256,query_feature_vector_sha256,normalized_query_feature_sha256,evidence_class
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,1,11006,49191,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,231,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,0.46008905847204579,0x1.d721960d8a1afp-2,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,2,10970,49019,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,59,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,0.49336851497494455,0x1.f9359892c61ddp-2,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,3,989,4332,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,300,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,0.51176699308112306,0x1.060652c4e94f2p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,4,908,4183,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,151,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,0.52738952562894081,0x1.0e05fff9a8941p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,5,1003,4217,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,185,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,0.53221426365584901,0x1.107e6351bbb21p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,6,1008,4311,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,279,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,0.53730588317096051,0x1.1319c1b855d92p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,7,897,4227,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,195,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,0.56909806575442101,0x1.2360d25943a21p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,8,35093,157904,MSO02A|PRIMARY|F3|b0083ed47fad3ba011714d58743ac27d4e555a1bc1c3a264ab54ca9f25475708,80,MSO02A|FIELD_LINEAGE|7b90ef57ac5adea782ed77f5e887b46fffcbc0351907cc461028126f8ab6fc1e,0.58344175930201525,0x1.2ab8e0d6a54ddp-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,9,10963,49260,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,300,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,0.58952634994517028,0x1.2dd665d24a1dbp-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,35,38902,174563,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,10,26361,118231,MSO02A|PRIMARY|F3|2b3a1823c2926b39c82ef85835861b50dc69c29baf20782f20a71a5926c070a0,151,MSO02A|FIELD_LINEAGE|b35b0ee92e60d2293a02130a1c62949b0f9bdf13eb8e2c07bd9ba6f2a286f270,0.59673190063558224,0x1.3186d7fb6b640p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,9e09000bcf21e7f5dc2ce64130659ccacc623f3722ed9e889cfbe1c15c50e392,adb6688126ad256af821fe85aa5c6af0c9113f868148a67598420c51d5a0662c,e710c9a9f271a15991e624cb8a85b4c3510d138bbb69641916624e08daa84b5d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,1,35168,158318,MSO02A|PRIMARY|F3|b0083ed47fad3ba011714d58743ac27d4e555a1bc1c3a264ab54ca9f25475708,494,MSO02A|FIELD_LINEAGE|7b90ef57ac5adea782ed77f5e887b46fffcbc0351907cc461028126f8ab6fc1e,0.61068518534159755,0x1.38abba866341ap-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,2,10885,49290,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,330,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,0.62971859005112152,0x1.426a799be7d52p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,3,16431,73826,MSO02A|PRIMARY|F2|e920287d27324ae925ac41f56ac8a68158ad0c880f532871aaf9d4274dd7f17d,98,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,0.63501925759041122,0x1.45213e7f5cae2p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,4,912,4161,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,129,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,0.64635853684121847,0x1.4aef819272675p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,5,26278,118255,MSO02A|PRIMARY|F3|2b3a1823c2926b39c82ef85835861b50dc69c29baf20782f20a71a5926c070a0,175,MSO02A|FIELD_LINEAGE|b35b0ee92e60d2293a02130a1c62949b0f9bdf13eb8e2c07bd9ba6f2a286f270,0.65254851101256428,0x1.4e1ad6a3b4759p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,6,16398,73850,MSO02A|PRIMARY|F2|e920287d27324ae925ac41f56ac8a68158ad0c880f532871aaf9d4274dd7f17d,122,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,0.65635122293043047,0x1.500d447a5a030p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,7,16494,73868,MSO02A|PRIMARY|F2|e920287d27324ae925ac41f56ac8a68158ad0c880f532871aaf9d4274dd7f17d,140,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,0.65730925167357512,0x1.508ad69697ac9p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,8,16445,73892,MSO02A|PRIMARY|F2|e920287d27324ae925ac41f56ac8a68158ad0c880f532871aaf9d4274dd7f17d,164,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,0.6576411636732471,0x1.50b657b4f5bfep-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,9,10934,48994,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,34,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,0.66055073807231945,0x1.5233b4d2bd118p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,303,MSO02A|PRIMARY|F4|834643ec7e0157f014e3a518eba6ce23f21d8e31b13a20c35480611ea28e28c9,561,38839,175089,FOLD_5,F4,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,10,1009,4196,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,164,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,0.67510391737369069,0x1.59a7387d0b007p-1,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,76fbf02fe8ee905ed7315ff6d4f2a78a45ed5a94c81dab7a10961b4416c3f4ec,55c47ba404b4814027f1f53a7d2d023a67904639367b79412b6a84b088ddc33e,b6b065088d3dc4b50676420f25ef796075f537dae007d040026498c2fcc2d9ed,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,1,17574,79416,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,504,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,351878330595298.94,0x1.40080ee637e2fp+48,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,2,16353,73376,MSO02A|PRIMARY|F2|3bbe6e0db3c78d1c8e182a96288d632bf5d6765b7e7f211cc7b22993b81f3f16,224,MSO02A|FIELD_LINEAGE|a4d2d5816c6ac0d1f4822afb21ec54eb3bd055474946ef0637d312830e525811,661005935322557.5,0x1.2c9737fc12decp+49,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,3,14940,67029,MSO02A|PRIMARY|F2|61630fd0ed03644305ee5bc91058073d086bcabc4b66ff3674c4610afb84fce9,213,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,871690020277220.25,0x1.8c661301a5f22p+49,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,4,20467,91637,MSO02A|PRIMARY|F2|9ef4e9d74589ff304e54cd729188bf8906117b9a07bf6de925d5eb62fff9f3dd,53,MSO02A|FIELD_LINEAGE|9495d1263e9d5130a4466658e829f566f282f3d7d5a3f021374a9b92a3ed5649,1209411455003558,0x1.12fd030a6ae98p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,5,17610,79264,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,352,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,1251590532474488.8,0x1.1c942845e99e3p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,6,47835,215128,MSO02A|PRIMARY|F4|4c0630de7f144a227fe956d8145a1d9b246e1a8677e3289aa7a5f16523c6d6cc,280,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,1289362093180013.5,0x1.252ac063411b6p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,7,20354,91937,MSO02A|PRIMARY|F2|9ef4e9d74589ff304e54cd729188bf8906117b9a07bf6de925d5eb62fff9f3dd,353,MSO02A|FIELD_LINEAGE|9495d1263e9d5130a4466658e829f566f282f3d7d5a3f021374a9b92a3ed5649,1428251320661316,0x1.44bf2b278d510p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
