arm,feature_index,feature_name,feature_dimension,finite_count,nonfinite_count,exact_constant,exact_duplicate_of,pairwise_exact_linear_dependency_of,linear_dependency_scalar_diagnostic,minimum,maximum,absolute_maximum,train_fold_iqr_degeneracy_count,column_sha256
MS,12,obs__base_cov_yy_over_h2,110,49152,0,False,,,,0.05698295789964461,0.08658747782591586,0.08658747782591586,0,f68bd4eb758b0f7952219dab3f22132c0e7877a560330ff9981bdbd38fd5d751
MS,13,obs__base_cov_eig_min_over_h2,110,49152,0,False,,,,0.05606603342020805,0.0833190809420839,0.0833190809420839,0,141b5885ce427e49b89e6df90cf6bfcf0fc5d0ad3456a7ca0562982f80f4d494
MS,14,obs__base_cov_eig_max_over_h2,110,49152,0,False,,,,0.05780077018290337,0.08925002589634702,0.08925002589634702,0,fbede1c5e76bb4eefe950914409cf39bf2c9c49607930551cca14ae09191d413
MS,15,obs__base_cov_eig_ratio,110,49152,0,False,,,,0.8178217493004178,1.0,1.0,0,766cd6c4734a6f68ea5d767efd95e4ff45a9e2c669cf3b79844309a778419c68
MS,16,obs__base_anisotropy_condition,110,49152,0,False,,,,1.0,1.2227603397139062,1.2227603397139062,0,bfc4b5beba999b701b41da1cfafcae3a71df1c62738cdeafe537908a09b1e857
MS,17,obs__base_neighbor_distance_cv,110,49152,0,False,,,,0.2945916733236483,0.3444383045557195,0.3444383045557195,0,9dd10c975cd50d886b2fd47be72b5c5c74a379c6a43ef06038d2058ed69663a3
MS,18,obs__base_kernel_s0_minus_1,110,49152,0,False,,,,-0.08032647794692271,0.10305994472424862,0.10305994472424862,0,d0ee610a0387c1eeb4189921adf3e404d2baff44b66237acd72ffd1f15ff9ad7
MS,19,obs__base_kernel_s0,110,49152,0,False,,,,0.9196735220530773,1.1030599447242486,1.1030599447242486,0,8f6c24657d93bd2be93f9bff29d58be87e11705a9c3db2aebdecd01f2a3ba3b5
MS,20,obs__base_first_moment_error_xx,110,49152,0,False,,,,-0.0851036984652499,0.0677774919435723,0.0851036984652499,0,47fa56cc678eeeb868792de711f544c353ebf71a6ea110ed704ed4062fe191a2
MS,21,obs__base_first_moment_error_xy,110,49152,0,False,,,,-0.08851989661745793,0.08749774091026517,0.08851989661745793,0,033f43f6cad5df857d5e68963c9133b1d3af33e3da6eb5b5ae2960c0ffb1f909
MS,22,obs__base_first_moment_error_yx,110,49152,0,False,,,,-0.08851989661745792,0.08749774091026516,0.08851989661745792,0,ed77a270aa90278b202793c5e189b1f59ac0f34c38146c9aae6d0ff714f4cdb7
MS,23,obs__base_first_moment_error_yy,110,49152,0,False,,,,-0.08735974386727507,0.06340339171320064,0.08735974386727507,0,afd4456563045f5e61d1a44a997443327f7d91ac9e5a8c6dce4af72f6156cff2
